일시,실효습도
20170926,53.48241000000001
20170927,55.129092
20170928,52.37823300000001
20170929,47.013969
20170930,46.98041700000001
20171001,48.074154
20171002,44.707689
20171003,46.412364
20171004,52.953975
20171005,51.896742
20171006,46.86385200000001
20171007,45.11758800000001
20171008,47.929646999999996
20171009,52.43919
20171010,56.28080700000001
20171011,57.497523
20171012,58.28202000000001
20171013,58.262130000000006
20171014,58.028784
20171015,53.00239500000001
20171016,46.103478
20171017,38.826153
20171018,37.844154
20171019,39.919569
20171020,43.034628000000005
20171021,44.881224
20171022,47.560632000000005
20171023,46.12917
20171024,44.82432900000001
20171025,43.17024
20171026,43.11289500000001
20171027,43.90828200000001
20171028,46.321617
20171029,46.186878
20171030,42.669162
20171031,40.652889
20171101,39.976242
20171102,40.542024
20171103,43.1283
20171104,53.319237
20171105,56.68048500000001
20171106,54.589485
20171107,48.636192
20171108,45.033759
20171109,46.65775800000001
20171110,48.209229
20171111,44.317557
20171112,41.10942300000001
20171113,40.523622
20171114,43.98073500000001
20171115,41.459799000000004
20171116,43.025079
20171117,39.830952
20171118,32.074515000000005
20171119,30.329184000000005
20171120,30.896379000000003
20171121,35.15683799999999
20171122,37.285584
20171123,40.316199000000005
20171124,45.89644500000001
20171125,47.455878
20171126,49.122888
20171127,50.50743
20171128,55.64202300000001
20171129,56.181939
20171130,48.933174
20171201,42.777102
20171202,42.710457000000005
20171203,39.529203
20171204,39.234933000000005
20171205,47.452593
20171206,51.847367999999996
20171207,53.04217499999999
20171208,43.13508900000001
20171209,44.327853
20171210,51.030627
20171211,44.70382500000001
20171212,39.237807000000004
20171213,41.37927
20171214,42.446186999999995
20171215,35.326188
20171216,36.213333000000006
20171217,36.520533
20171218,39.93459
20171219,42.221982000000004
20171220,42.6723
20171221,47.631941999999995
20171222,56.514258
20171223,51.908814
20171224,58.89048000000001
20171225,58.090893
20171226,55.397844
20171227,52.85866200000001
20171228,46.41206999999999
20171229,35.986110000000004
20171230,38.663685
20171231,41.237982
20180101,48.27063300000001
20180102,51.84045000000002
20180103,48.39036900000001
20180104,38.15496
20180105,34.679052000000006
20180106,36.083334
