현장안전센터거리,시간단위기온,시간단위풍속,시간단위가시거리,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh),화재발생시각,인명피해확률,회귀예측,지수,등급,인덱스
2,11.1,2,711,127.016417,37.607156,50.07885,10122.5,10122.5,주간,3.447893491,80.40171691,16.64982151,3등급,23745
1.3,13.3,0.9,756,126.849629,37.561647,50.07885,66558.91667,66558.91667,주간,2.930089592,80.30040709,15.33908039,3등급,23746
1.5,13.3,0.9,756,126.855163,37.527892,50.07885,1739.416667,1739.416667,주간,3.81199267,78.74382027,17.32543984,3등급,23747
1.8,15.9,2.2,1019,126.916609,37.484393,50.07885,8888,8888,주간,4.647109368,76.75377624,18.88605815,3등급,23748
1.9,15.9,2.2,1019,127.068015,37.542834,50.07885,25729.25,25729.25,주간,4.246520812,77.45324356,18.13578812,3등급,23749
0.6,15.5,2.4,1054,126.913489,37.476107,50.07885,7126.666667,7126.666667,주간,5.809428383,74.23101703,20.76631352,2등급,23750
2.8,14.3,2.1,871,126.904053,37.505447,50.07885,4045.5,4045.5,주간,3.602146094,79.86988472,16.96180985,3등급,23751
0.6,12.3,1,558,126.904736,37.522448,50.07885,27988.5,27988.5,저녁,2.642202137,75.55084695,14.12871577,3등급,23752
1.2,11.2,0.2,446,126.95263,37.481768,50.07885,12540.66667,12540.66667,밤,40.82784384,16.94775609,26.30475887,2등급,23753
1.6,16.6,1,717,127.024093,37.633603,54.921735,6100.666667,6100.666667,주간,3.464536126,78.74424119,16.51702965,3등급,23754
0.6,18.8,1.2,809,126.894449,37.482411,54.921735,52469.08333,52469.08333,주간,3.619501589,76.91639875,16.68529375,3등급,23755
2.1,18.5,1.9,742,127.083026,37.506807,54.921735,5333,5333,주간,3.509392523,78.52761838,16.60073001,3등급,23756
0.8,16.1,1.5,1052,127.094333,37.609403,54.921735,65355.41667,65355.41667,저녁,3.019895421,73.68015501,14.91664717,3등급,23757
0.6,12.6,1.2,651,127.038979,37.564565,54.921735,5110.083333,5110.083333,밤,49.25056136,14.19818122,26.44368347,2등급,23758
1.2,12.2,1.7,687,127.014284,37.609335,57.032925,5415.571429,5415.571429,새벽,5.816778456,78.56932332,21.37803422,2등급,23759
1,11.3,3.1,2000,126.982668,37.572257,57.032925,49586,49586,주간,7.664479151,73.38400599,23.71603221,2등급,23760
1.2,13.3,2.5,1979,127.036716,37.529337,57.032925,7624.166667,7624.166667,주간,8.60746824,72.24602559,24.93702811,2등급,23761
1,15.7,2.2,1992,126.963775,37.533089,57.032925,4259.545455,4259.545455,주간,9.088410174,71.04717898,25.41074388,2등급,23762
0.8,19.5,2.1,2000,127.045304,37.52335,57.032925,10063.33333,10063.33333,주간,9.418217495,69.59937632,25.60277453,2등급,23763
2,20.3,2.6,2000,126.920185,37.614505,57.032925,7740.5,7740.5,주간,8.257414014,71.36652235,24.27556223,2등급,23764
1.8,16.3,0.8,1191,127.052617,37.548417,57.032925,743.3333333,743.3333333,저녁,3.536844717,73.49830269,16.1230296,3등급,23765
0.8,16.3,0.8,1191,127.078796,37.598198,57.032925,3851.5,3851.5,저녁,4.084903965,71.65005301,17.10799771,3등급,23766
1.3,12.5,1,1306,127.032915,37.500484,59.59515,6886.416667,6886.416667,새벽,7.879006707,76.20847083,24.50402116,2등급,23767
1,11.9,2,1318,127.127825,37.53953,59.59515,967,967,새벽,8.955349818,75.11908609,25.93680192,2등급,23768
0.9,13.4,1.6,1469,127.078309,37.538093,59.59515,8562.666667,8562.666667,주간,5.94644882,74.98434618,21.11612126,2등급,23769
0.3,15.4,2,1323,126.990702,37.570623,59.59515,7040.916667,7040.916667,주간,6.208682109,73.67729418,21.38782126,2등급,23770
1.2,17.8,2.6,1271,127.02599,37.519354,59.59515,3336.9,3336.9,주간,5.623562576,74.51636184,20.47064786,2등급,23771
0.8,21.7,2.3,1655,126.915737,37.50688,59.59515,253555.6667,253555.6667,주간,2.561846928,78.16450979,14.15081303,3등급,23772
1.4,18.3,1.7,837,127.025735,37.49855,59.59515,52627.08333,52627.08333,주간,3.113578399,78.84228553,15.66785362,3등급,23773
2.4,17.3,1.6,570,127.091322,37.534868,59.59515,416110.4167,416110.4167,저녁,0.112991571,89.90002362,3.187153109,3등급,23774
0.1,18.4,4.1,331,127.015925,37.619682,59.59515,12551.83333,12551.83333,저녁,2.936059248,73.02070955,14.64216956,3등급,23775
1.6,18.4,4.1,331,126.972227,37.484023,59.59515,2514.833333,2514.833333,저녁,2.405062839,75.63181639,13.48700378,3등급,23776
1.8,17.9,3.9,1975,126.925923,37.480728,59.59515,7534.833333,7534.833333,밤,80.00519515,7.474145796,24.4534352,2등급,23777
0.9,13.8,6.3,2000,126.92977,37.555094,62.030268,8483.833333,8483.833333,새벽,16.57940618,69.37339366,33.91415149,2등급,23778
0.5,10.1,3.2,2000,126.92688,37.488089,62.030268,9005.083333,9005.083333,주간,9.114335211,72.1598562,25.64545024,2등급,23779
1.6,11.1,2.4,2000,126.972827,37.483499,62.030268,3632.416667,3632.416667,주간,7.639591895,74.17940939,23.80547027,2등급,23780
1.4,10.7,1,2000,126.843092,37.504474,62.030268,83819,83819,저녁,4.019714454,73.45873148,17.18380414,3등급,23781
1.2,9.7,2.4,2000,126.829467,37.537062,62.030268,1990.583333,1990.583333,저녁,6.386046242,70.2916494,21.18692341,2등급,23782
1.3,9.7,2.4,2000,126.85251,37.498392,62.030268,2345.583333,2345.583333,저녁,6.280817879,70.49645199,21.0422284,2등급,23783
2.3,9.4,1.4,2000,126.942241,37.558604,62.030268,5686.333333,5686.333333,밤,67.86415133,12.49679561,29.12188916,2등급,23784
0.8,9.5,1.7,2000,127.071549,37.656231,61.431084,1117.75,1117.75,새벽,13.19360995,72.42123576,30.91112318,2등급,23785
1.3,9.6,1.9,1997,127.040588,37.606818,61.431084,4416.416667,4416.416667,주간,7.688095091,74.28275304,23.89754943,2등급,23786
0.3,10.5,1.4,1821,127.010689,37.553188,61.431084,1943.5,1943.5,주간,7.892085838,73.09936386,24.01887704,2등급,23787
1.1,11.2,1.7,1644,126.980465,37.57294,61.431084,149737.5833,149737.5833,주간,3.333429354,79.61845496,16.29117844,3등급,23788
0.9,13.6,3.9,1995,126.98648,37.49503,61.431084,18149.91667,18149.91667,주간,8.900188805,71.69556841,25.26072238,2등급,23789
1.1,12.1,3.7,2000,127.084213,37.62227,61.431084,95092.66667,95092.66667,주간,6.108118719,74.94918084,21.39622617,2등급,23790
2.2,9.4,3.2,2000,126.902173,37.558924,61.431084,95764.33333,95764.33333,저녁,3.825203908,74.69915141,16.90383051,3등급,23791
1.2,8.5,2.3,2000,127.071553,37.656235,61.431084,1117.75,1117.75,저녁,6.359985727,70.62901757,21.1943281,2등급,23792
1.1,5.9,1,2000,126.836708,37.488486,61.405242,46052.58333,46052.58333,새벽,9.84551343,75.8477839,27.32691668,2등급,23793
1.1,5.2,0.7,2000,126.985091,37.545826,61.405242,3376.166667,3376.166667,새벽,11.46865188,74.93482892,29.31554991,2등급,23794
1.4,5.2,0.7,2000,126.986292,37.569099,61.405242,3244.083333,3244.083333,새벽,10.99198674,75.51331857,28.81043902,2등급,23795
0.4,5.2,2.1,2000,127.134237,37.538685,61.405242,81876.66667,81876.66667,새벽,9.937291569,75.28144746,27.35130149,2등급,23796
1.3,4.1,2.2,2000,127.040403,37.603104,61.405242,7697.636364,7697.636364,주간,7.383464756,76.0174426,23.69118208,2등급,23797
1,6.1,2.7,2000,126.912304,37.588245,61.405242,41632.58333,41632.58333,주간,6.996225332,75.56883199,22.9934029,2등급,23798
0.7,7.1,2.1,2000,126.995604,37.498456,61.405242,45800.75,45800.75,주간,7.004003768,75.06372656,22.92916535,2등급,23799
1.1,12.1,2.5,2000,127.022053,37.63714,61.405242,3850.25,3850.25,주간,8.403454138,72.76517109,24.72809694,2등급,23800
0.5,12.1,2.5,2000,126.99131,37.474709,61.405242,378688.9167,378688.9167,주간,1.703054131,82.84718159,11.87826733,3등급,23801
2.7,8.9,1.5,1660,127.013826,37.656311,61.405242,5010.666667,5010.666667,저녁,3.794742856,75.62239384,16.94011626,3등급,23802
1.3,8,1.7,1058,126.961637,37.54825,61.405242,8075,8075,저녁,3.116038239,76.25425392,15.41464145,3등급,23803
0.5,7.1,2.4,468,126.898531,37.468083,61.405242,30954,30954,밤,40.21469297,17.74924134,26.71666691,2등급,23804
1.5,5.6,1.2,313,127.14665,37.488609,66.071799,18661.5,18661.5,주간,1.936819596,85.85533079,12.89520404,3등급,23805
0.3,9.6,2.8,1406,126.845513,37.546245,66.071799,51278.25,51278.25,주간,4.93492552,76.90612522,19.48142705,3등급,23806
1.8,12.5,3.7,2000,127.069083,37.54103,66.071799,2858.833333,2858.833333,주간,7.680899158,73.98536822,23.83850147,2등급,23807
2.3,11.4,2.2,2000,126.925036,37.491893,66.071799,288811.5,288811.5,주간,1.758025898,84.59093763,12.19479639,3등급,23808
2.2,6.5,2.3,2000,127.131418,37.541423,64.755708,38817,38817,새벽,8.938749672,77.38250976,26.30024494,2등급,23809
3.3,6.5,2.3,2000,126.865234,37.55039,64.755708,18874.75,18874.75,새벽,8.265486566,78.919809,25.54037238,2등급,23810
1.7,7.2,1.6,2000,127.058169,37.57874,64.755708,492.8333333,492.8333333,주간,6.798551645,76.26037335,22.76971864,2등급,23811
0.6,9.6,1.7,2000,126.999426,37.536478,64.755708,4581.5,4581.5,주간,8.076402518,73.41819256,24.35066478,2등급,23812
2.5,12.1,1.3,1997,126.96651,37.473616,64.755708,971.4545455,971.4545455,주간,6.149227014,76.3841999,21.67265063,2등급,23813
0.8,15.6,1.7,2000,127.070059,37.570309,64.755708,49415.33333,49415.33333,주간,6.81781069,73.19473922,22.33893183,2등급,23814
0.8,12.9,1.6,2000,127.149494,37.495472,64.755708,863,863,저녁,6.444079028,69.14646824,21.10889163,2등급,23815
1.1,12.9,1.6,2000,126.888175,37.50012,64.755708,3643.583333,3643.583333,저녁,6.085433658,69.81235154,20.6116092,2등급,23816
1,10.1,0.8,1614,127.122668,37.53226,64.755708,26302.33333,26302.33333,저녁,4.038890759,73.54291494,17.23461051,3등급,23817
3,9.7,0.7,1593,126.969819,37.473444,64.755708,12397.16667,12397.16667,밤,50.19769705,16.68890647,28.94381922,2등급,23818
3.9,14.4,1.4,1988,127.02355,37.510508,60.835728,120080.5,120080.5,주간,3.142105619,81.43953069,15.99661236,3등급,23819
2.7,13,0.6,1400,126.91192,37.590312,60.835728,2886.083333,2886.083333,저녁,3.176614199,75.88890312,15.52642158,3등급,23820
2.3,12.2,1.4,1889,126.927095,37.495417,60.835728,1099,1099,저녁,4.938926661,72.46492867,18.91821789,3등급,23821
0.3,10.8,1.1,1789,126.941589,37.487572,60.835728,2647,2647,밤,75.46275944,9.12873615,26.24651634,2등급,23822
1.2,8.8,4,2000,127.012298,37.572597,58.870314,5499.75,5499.75,주간,9.004995373,73.07492873,25.65227856,2등급,23823
1.3,9.2,3.4,2000,126.862431,37.518548,58.870314,64430.83333,64430.83333,주간,6.710728174,75.18526907,22.46214378,2등급,23824
1.6,9.2,3.1,2000,126.935264,37.482825,58.870314,9132,9132,주간,7.974324187,74.24772086,24.33259946,2등급,23825
1,13.4,2.7,2000,127.134289,37.543176,58.870314,2251.416667,2251.416667,주간,9.073685226,71.69211022,25.50512971,2등급,23826
0.9,17.4,3.3,2000,126.990262,37.56186,58.870314,162.4166667,162.4166667,주간,9.922773371,69.85217985,26.32731187,2등급,23827
1.5,18.9,2.1,2000,127.060527,37.577224,58.870314,3137.166667,3137.166667,주간,8.498506975,71.17398913,24.59415872,2등급,23828
3,18.9,2.1,2000,126.898765,37.511021,58.870314,2914.166667,2914.166667,주간,6.807488458,74.07956194,22.45653052,2등급,23829
1.6,13.8,1.7,2000,126.897909,37.473481,58.870314,8260.333333,8260.333333,저녁,6.072845509,69.85240071,20.59618503,2등급,23830
1.5,12.9,1.2,2000,127.033831,37.657804,58.870314,5807,5807,저녁,6.006392904,70.1102238,20.52095394,2등급,23831
2.4,12.4,1.3,2000,126.996944,37.485445,58.870314,842,842,밤,70.57794529,11.2219531,28.14289239,2등급,23832
4.2,12.4,1.3,2000,127.075916,37.630146,58.870314,22713.5,22713.5,밤,56.4577915,15.3729172,29.4604982,2등급,23833
1.2,11.2,1.8,2000,126.889376,37.486322,55.128369,6456.5,6456.5,새벽,13.47169302,71.97615533,31.13905377,2등급,23834
0.8,11.2,2.3,2000,126.933839,37.485249,55.128369,6368.25,6368.25,새벽,14.63974848,70.96486524,32.23209236,2등급,23835
2.7,10.8,1.8,2000,126.88499,37.482459,55.128369,5896.25,5896.25,새벽,10.87414996,75.00207442,28.55842791,2등급,23836
1.3,9.7,1.9,2000,126.952621,37.542782,55.128369,163614.6667,163614.6667,주간,4.217109929,78.23060811,18.16334425,3등급,23837
2.3,11.5,2.6,2000,127.010017,37.481573,55.128369,9909.5,9909.5,주간,7.46083612,74.64829433,23.59954853,2등급,23838
0.3,14,2,2000,126.990659,37.573325,55.128369,3051.25,3051.25,주간,10.16176274,70.02253397,26.67493911,2등급,23839
1,14,2,2000,126.929085,37.484376,55.128369,11962.33333,11962.33333,주간,8.844325914,71.64896469,25.17313638,2등급,23840
1.8,14,2,2000,126.944738,37.586314,55.128369,357.9090909,357.9090909,주간,8.25379642,72.85398499,24.52186699,2등급,23841
1,15.8,2.3,2000,127.030888,37.487646,55.128369,7547.416667,7547.416667,주간,9.297564284,70.79017935,25.65494578,2등급,23842
4.1,17.4,1.7,2000,126.980279,37.47476,55.128369,22618.75,22618.75,주간,5.372906352,77.01765339,20.34228697,2등급,23843
1.8,18.9,1,2000,126.940718,37.478668,55.128369,401.25,401.25,주간,8.121223493,71.72116187,24.13428235,2등급,23844
0.4,19.2,2.3,2000,127.123239,37.530882,55.128369,2980.333333,2980.333333,주간,10.62564178,68.37928445,26.95503259,2등급,23845
1.5,15.8,1.7,2000,127.037821,37.639802,55.128369,2740.416667,2740.416667,저녁,6.754355525,68.37662531,21.49046386,2등급,23846
0,14.5,0.9,2000,127.022001,37.57414,55.128369,4623.75,4623.75,저녁,7.918099331,66.31614422,22.91501292,2등급,23847
1.5,13.1,0.4,2000,127.024909,37.638906,55.128369,2178,2178,저녁,6.13851382,69.84369132,20.70595239,2등급,23848
1.3,10.6,1.6,2000,126.808127,37.555917,53.275785,376091.6667,376091.6667,새벽,2.723832186,83.32004772,15.06485406,3등급,23849
1.4,9.5,1.7,2000,127.091938,37.625935,53.275785,264.7272727,264.7272727,주간,8.502120506,73.45198503,24.98995054,2등급,23850
0.7,14.7,2.1,1985,127.006582,37.565985,53.275785,2493.666667,2493.666667,주간,9.865542495,70.35430538,26.34546241,2등급,23851
0,14.7,2.1,1985,126.888012,37.46761,53.275785,3794,3794,주간,10.85707781,69.034265,27.37718734,2등급,23852
0.7,9.5,0.5,890,126.973918,37.545507,53.457447,22593.91667,22593.91667,새벽,6.358948854,78.07753698,22.28207944,2등급,23853
2.7,8.9,0.6,714,126.926705,37.609729,53.457447,12440.58333,12440.58333,새벽,4.361249639,82.69902592,18.99134268,3등급,23854
0.5,8.9,0.6,714,126.902696,37.534139,53.457447,12151.5,12151.5,새벽,6.12251531,78.41903174,21.91168005,2등급,23855
1.5,10.3,3.9,869,126.911451,37.485738,53.457447,14341.25,14341.25,주간,4.324749514,78.55296648,18.43154642,3등급,23856
1.6,13.1,2.6,1569,126.912832,37.508359,53.457447,5226,5226,주간,6.650055451,74.60866328,22.27446403,2등급,23857
1.5,13.1,2.6,1569,127.138245,37.559962,53.457447,1447.583333,1447.583333,주간,6.860357782,74.30114215,22.57725446,2등급,23858
2.6,13.7,1.6,2000,126.933094,37.619072,53.457447,10030.16667,10030.16667,주간,7.014536573,74.77383682,22.90204823,2등급,23859
0.3,13.4,2.3,2000,126.947895,37.542219,53.457447,347614.6667,347614.6667,주간,2.313288129,80.21047722,13.62167188,3등급,23860
3.2,12.9,1.6,2000,126.904455,37.558686,53.457447,9014.333333,9014.333333,주간,6.394647603,76.1691933,22.0697791,2등급,23861
1.4,12.5,1.7,2000,126.919383,37.501066,53.457447,2134.583333,2134.583333,저녁,6.837953071,69.03358727,21.72667554,2등급,23862
0.3,12.3,1.2,1967,127.050994,37.47351,53.457447,3412.75,3412.75,저녁,7.613021152,67.40114194,22.6522917,2등급,23863
0.5,12,1.4,1150,127.039499,37.525203,53.457447,1522.636364,1522.636364,저녁,4.417670158,71.88695395,17.82057382,3등급,23864
0.5,12,1.4,1150,127.022316,37.579397,53.457447,2817.166667,2817.166667,저녁,4.392399924,71.92579593,17.77433151,3등급,23865
0.8,11.5,0.7,1108,126.907921,37.497112,53.457447,26133.66667,26133.66667,밤,54.77196017,13.30575854,26.99597149,2등급,23866
0.3,10.3,0.9,1471,126.857461,37.557894,50.57289,21529.33333,21529.33333,새벽,10.45921754,73.51434905,27.72909246,2등급,23867
1.2,13.2,2.8,1530,126.954718,37.478946,50.57289,11987,11987,주간,7.042513837,73.75012048,22.79004704,2등급,23868
1,14.8,2.6,2000,126.897002,37.492744,50.57289,20080.66667,20080.66667,주간,9.450298428,70.7886943,25.86453724,2등급,23869
0.4,12.7,2.2,2000,126.937271,37.59826,50.57289,879.5,879.5,주간,10.7264544,69.91823767,27.38566757,2등급,23870
0.7,11.5,2.7,2000,127.00971,37.555139,50.57289,6520.416667,6520.416667,저녁,8.128553091,67.31077961,23.39100779,2등급,23871
1.9,10.4,2,2000,126.873952,37.547456,50.57289,4424.5,4424.5,저녁,6.527968485,70.26133696,21.41643746,2등급,23872
2,9.9,3,2000,126.929321,37.621446,50.57289,7124,7124,저녁,6.70585374,70.23549025,21.70227926,2등급,23873
1.4,8.9,2.7,2000,127.00172,37.524324,50.57289,2294.666667,2294.666667,저녁,7.298587904,69.39106854,22.50459539,2등급,23874
2,7.4,1.8,2000,127.083572,37.507687,50.57289,9094.833333,9094.833333,밤,75.57408067,11.06359552,28.91575799,2등급,23875
3,6.4,1.7,2000,126.910261,37.597348,53.057868,5830.166667,5830.166667,주간,6.394426908,77.70949284,22.29142598,2등급,23876
0.9,7.2,0.8,1999,126.85583,37.512769,53.057868,92993.08333,92993.08333,주간,5.765661638,76.40943642,20.98930576,2등급,23877
1.2,11.2,1.4,1628,127.030433,37.492979,53.057868,23302,23302,주간,6.267692193,75.2018787,21.7104175,2등급,23878
1.2,13.3,2.5,1651,127.010259,37.58277,53.057868,450047.8333,450047.8333,주간,0.90606574,86.69401816,8.862870849,3등급,23879
4.3,10.6,0.8,1392,127.008103,37.487383,53.057868,67016.25,67016.25,저녁,1.993286339,80.68635321,12.68191648,3등급,23880
0.5,10.1,1.6,1326,127.140246,37.502628,53.057868,7456,7456,저녁,4.840790426,71.64853707,18.62352148,3등급,23881
2.3,10.1,1.6,1326,126.93784,37.467981,53.057868,7619.666667,7619.666667,저녁,3.649547182,75.14816447,16.56069962,3등급,23882
2,9.4,1.1,1168,127.040008,37.587079,53.057868,1394.083333,1394.083333,저녁,3.40831127,75.64168138,16.05647518,3등급,23883
0,8.8,2.3,968,126.902519,37.454094,53.057868,7601.833333,7601.833333,밤,61.69326912,11.99611369,27.20440167,2등급,23884
1.2,7.7,2.3,823,127.02057,37.572139,55.644453,87236,87236,새벽,4.518388809,81.35087417,19.17224242,3등급,23885
1.7,8.1,2.4,684,126.831329,37.519122,55.644453,2883.583333,2883.583333,주간,3.379969973,81.22169204,16.56885271,3등급,23886
2.8,8.1,2.5,679,126.825395,37.491002,55.644453,174043.9167,174043.9167,주간,1.22447608,88.4719492,10.40825564,3등급,23887
1.1,12.9,1.4,867,126.933423,37.56634,55.644453,8162.333333,8162.333333,주간,4.035238021,78.18428885,17.76210052,3등급,23888
1.6,16.8,3.5,2000,126.893092,37.491848,55.644453,5126.333333,5126.333333,주간,9.215211575,71.06333467,25.5903041,2등급,23889
2,17.2,4.3,2000,127.103766,37.504975,55.644453,71,71,주간,9.314139819,71.18652776,25.74958782,2등급,23890
2.2,17.2,4.3,2000,127.125714,37.503253,55.644453,8773.416667,8773.416667,주간,8.723831602,71.83594288,25.0336707,2등급,23891
1.5,13.6,3.5,2000,126.895067,37.475185,55.644453,16422.5,16422.5,저녁,6.888964718,68.73332213,21.76008803,2등급,23892
1.9,9.4,1.7,424,127.018332,37.5067,53.052162,285,285,새벽,4.635782656,81.53009207,19.44108502,3등급,23893
1.6,8.4,5.3,2000,126.865753,37.534543,53.052162,5066.416667,5066.416667,주간,9.844048271,72.64475298,26.7416988,2등급,23894
2.1,8.4,5.3,2000,127.035644,37.501639,53.052162,160501.4167,160501.4167,주간,4.707375834,78.27928578,19.19609383,3등급,23895
1,5.2,3,2000,126.997808,37.497311,53.052162,4416.2,4416.2,저녁,7.325020047,70.05291537,22.65257181,2등급,23896
1,4.4,3.7,2000,126.897565,37.469951,53.052162,24557.66667,24557.66667,저녁,6.952799924,70.59333055,22.1544872,2등급,23897
0.8,2.3,2.1,2000,126.954175,37.544886,53.052162,1155.166667,1155.166667,밤,81.90740578,10.32698053,29.08360681,2등급,23898
2.8,-0.8,2.3,2000,126.910359,37.596896,48.936153,4617.75,4617.75,새벽,10.92584766,77.94202697,29.18189016,2등급,23899
1,-0.8,2.3,2000,126.987898,37.544512,48.936153,3225.083333,3225.083333,새벽,14.18094792,74.40552382,32.4829318,2등급,23900
1.2,-0.8,2.3,2000,126.973235,37.559502,48.936153,93410.25,93410.25,새벽,9.557736378,77.49980317,27.21622105,2등급,23901
0.5,-0.9,2.2,2000,127.043722,37.578613,48.936153,29119.33333,29119.33333,새벽,13.63487787,74.29074204,31.82679995,2등급,23902
1.6,-0.5,3,2000,126.952215,37.481913,48.936153,140205.5833,140205.5833,주간,4.754741681,80.15976644,19.52278112,3등급,23903
1,-0.5,3,2000,127.021514,37.639857,48.936153,3451.454545,3451.454545,주간,9.332764929,74.89159637,26.43758053,2등급,23904
2.3,0.1,2,2000,126.916972,37.590786,48.936153,4040.333333,4040.333333,주간,7.298992189,77.70160644,23.81477311,2등급,23905
0.6,7.7,2.4,2000,127.126802,37.548892,48.936153,16080.72727,16080.72727,저녁,7.71432524,68.57931424,23.00093769,2등급,23906
3,7,2.2,2000,126.850011,37.482187,48.936153,147934.75,147934.75,밤,48.79539658,16.91297482,28.72760543,2등급,23907
2.1,7,2.2,2000,126.91544,37.496992,48.936153,6444.916667,6444.916667,밤,77.125716,10.92025865,29.02124682,2등급,23908
5,8.3,3,2000,127.026336,37.518445,50.626755,20560,20560,새벽,8.133583117,79.60823595,25.44602531,2등급,23909
3.7,11.4,2.9,2000,126.880291,37.482711,50.626755,58245.66667,58245.66667,주간,5.303148723,78.15230497,20.35812605,2등급,23910
1.5,14.9,2.5,2000,127.030896,37.492221,50.626755,82616.33333,82616.33333,주간,6.708921515,73.65627781,22.2295791,2등급,23911
1,14.2,2.2,994,126.971634,37.521493,50.626755,771,771,주간,5.240599918,75.70635508,19.91850191,3등급,23912
1.5,14.2,2.2,994,127.056767,37.578583,50.626755,1797.5,1797.5,주간,4.830531796,76.70790951,19.24941547,3등급,23913
1,14.2,2.5,2000,126.919384,37.476679,50.626755,1132.916667,1132.916667,주간,10.1060487,70.46895331,26.68637619,2등급,23914
1.6,13.4,2.8,362,126.867015,37.535869,50.626755,114961.3333,114961.3333,저녁,1.423267681,79.97112179,10.66866032,3등급,23915
0.6,15,1.6,226,126.901511,37.466296,49.03566,5449,5449,새벽,5.36138111,77.88882777,20.43506031,2등급,23916
4.8,14.9,0.9,243,127.077221,37.453854,49.03566,53.09090909,53.09090909,새벽,2.740211171,86.15239861,15.36475724,3등급,23917
1.5,9.3,3.4,2000,126.933026,37.566244,49.03566,8162.333333,8162.333333,주간,9.41604289,72.63399779,26.15195668,2등급,23918
1.5,7.1,4.9,2000,127.057755,37.565807,49.03566,442913.9167,442913.9167,주간,1.407065055,85.70002599,10.98114346,3등급,23919
2.3,1,4,2000,126.892156,37.452336,49.03566,1583.571429,1583.571429,저녁,6.585495294,72.89999898,21.9107873,2등급,23920
1.9,-0.8,4.7,2000,127.130366,37.486868,49.03566,3097.083333,3097.083333,밤,82.08590712,11.82771817,31.15909137,2등급,23921
0.7,-1.6,5.5,2000,127.040561,37.560883,44.830473,8744.666667,8744.666667,새벽,17.90965597,72.25582307,35.97328082,1등급,23922
1,-2.4,4.8,2000,127.02236,37.624966,44.830473,3827.916667,3827.916667,새벽,16.79018305,73.27653488,35.07600938,1등급,23923
1.5,-3.2,5.4,2000,126.96497,37.541739,44.830473,3167.909091,3167.909091,새벽,16.12195181,74.2099707,34.58915395,2등급,23924
1.5,-4.1,6.5,2000,127.005605,37.542542,44.830473,7061.5,7061.5,새벽,16.7094747,74.10985904,35.19001015,1등급,23925
1,-5.4,3.4,2000,126.915531,37.546112,44.830473,3102.416667,3102.416667,새벽,15.27896474,74.88296434,33.82505242,2등급,23926
2.7,-6.8,3.4,2000,127.058439,37.65314,44.830473,8123.25,8123.25,주간,7.301544996,79.69279052,24.12219923,2등급,23927
0.5,-6.6,4.1,2000,127.079823,37.597086,44.830473,3554.666667,3554.666667,주간,10.70309822,74.89430474,28.31256081,2등급,23928
2.1,-6.6,4.1,2000,127.014208,37.581593,44.830473,28548.08333,28548.08333,주간,7.633659086,78.75063911,24.51847328,2등급,23929
1.5,-5.8,4.3,2000,127.066761,37.572889,44.830473,6674.166667,6674.166667,주간,9.303265478,76.57566751,26.6908929,2등급,23930
3.3,-4.2,6,2000,127.009308,37.484576,44.830473,1840.083333,1840.083333,주간,8.127473773,78.61454676,25.27721636,2등급,23931
2.4,-4.2,6,2000,126.930836,37.610341,44.830473,4857,4857,주간,9.160079797,76.95771008,26.55068295,2등급,23932
1.9,-2.7,3.5,2000,126.946083,37.555384,44.830473,511.3333333,511.3333333,주간,8.829251551,76.52751245,25.99385808,2등급,23933
1.2,-2.7,3.5,2000,126.908469,37.454532,44.830473,73764.16667,73764.16667,주간,7.195514,77.36638416,23.59429805,2등급,23934
2.5,-2.8,3.5,2000,127.116735,37.526608,44.830473,26383,26383,주간,7.240540643,78.50130554,23.8409709,2등급,23935
2.6,-4.1,3.4,2000,126.975219,37.478023,44.830473,8694,8694,주간,7.561920117,78.63512367,24.38508814,2등급,23936
2.5,-4.8,3.8,2000,127.004792,37.59421,44.830473,2308.444444,2308.444444,저녁,6.346567282,74.77353742,21.78428989,2등급,23937
1.3,-5.8,3.1,2000,127.013882,37.574884,44.830473,435473.1667,435473.1667,저녁,0.931067804,86.09171454,8.953056662,3등급,23938
1,-7.7,3,2000,126.858697,37.517412,44.712492,6757.333333,6757.333333,새벽,14.50125653,75.91381615,33.1789952,2등급,23939
2.5,-8.4,1.8,2000,127.040254,37.477441,44.712492,843.75,843.75,주간,6.996116016,80.33583476,23.70735793,2등급,23940
1.5,-8.4,1.8,2000,127.077446,37.589625,44.712492,2355.333333,2355.333333,주간,8.066079805,78.4396801,25.15354288,2등급,23941
2.1,-8.9,2.1,2000,126.888147,37.476724,44.712492,79178.42857,79178.42857,주간,5.375958593,81.933497,20.98740306,2등급,23942
1.6,-9.3,2.5,2000,127.018124,37.547704,44.712492,253.5714286,253.5714286,주간,8.280570012,78.53946148,25.5019903,2등급,23943
1.5,-9.3,2.5,2000,127.094521,37.553121,44.712492,2013.166667,2013.166667,주간,8.341771996,78.39810666,25.57301567,2등급,23944
1,-3.4,3.7,2000,127.013545,37.638364,44.712492,1405.25,1405.25,주간,10.0995158,74.92785545,27.50881785,2등급,23945
0.7,-2.7,3.6,2000,126.935373,37.48688,44.712492,1844.083333,1844.083333,주간,10.52938195,74.17666307,27.946993,2등급,23946
1.5,-2.7,3.6,2000,127.161561,37.562177,44.712492,3333,3333,주간,9.318404168,75.77454494,26.57250149,2등급,23947
