사망인명피해수,분기구분,화재발생일자,화재발생시,현장소방서거리,현장안전센터거리,현장소방지역대거리,발화요인대분류명,시설장소중분류명,방화관리대상여부,시간단위기온,시간단위풍속,시간단위풍향,시간단위습도,시간단위가시거리,재산피해액,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh)
0,1,20170115,18,3.0,1.0,0.0,전기적 요인,공장시설,N,-3.4,1.5,250.0,31.0,2000,4946,127.0625901,37.5413888,32.908029,18158.33333333333,18158.33333333333
0,1,20170115,18,3.0,3.0,0.0,전기적 요인,공동주택,N,-3.4,1.5,250.0,31.0,2000,349,127.1405032,37.5039891,32.908029,3747.25,3747.25
0,1,20170115,19,3.0,0.0,0.0,전기적 요인,작업장,N,-4.0,2.1,230.0,38.0,2000,19257,127.0309159,37.6191679,32.908029,2475.9166666666665,2475.9166666666665
0,1,20170115,20,5.0,1.0,0.0,부주의,음식점,N,-4.2,1.8,250.0,43.0,2000,308,127.0337047,37.5198624,32.908029,8292.916666666666,8292.916666666666
0,1,20170115,23,2.0,2.0,0.0,부주의,공동주택,N,-5.3,3.3,290.0,41.0,2000,499,126.9232511,37.6435463,32.908029,38954.91666666666,38954.91666666666
0,1,20170115,23,3.0,2.0,0.0,부주의,공동주택,N,-5.3,3.3,290.0,41.0,2000,93,127.0203771,37.5935336,32.908029,5499.0,5499.0
0,1,20170116,0,3.0,2.0,0.0,부주의,공동주택,Y,-6.0,2.2,290.0,44.0,1996,233,127.0752081,37.493003,34.119798,75891.08333333333,75891.08333333333
0,1,20170116,0,2.0,2.0,0.0,전기적 요인,공동주택,N,-6.0,2.2,290.0,44.0,1996,101,126.8680593,37.5507249,34.119798,286364.9166666667,286364.9166666667
0,1,20170116,0,2.0,0.0,0.0,부주의,일반업무,N,-6.0,2.2,290.0,44.0,1996,15,126.9699404,37.58374,34.119798,2780.0,2780.0
0,1,20170116,4,4.0,1.0,0.0,미상,일반업무,Y,-7.8,0.9,320.0,46.0,1987,1075,126.9048845,37.4883094,34.119798,693.0,693.0
0,1,20170116,7,3.0,1.0,0.0,미상,공동주택,N,-8.7,0.6,20.0,46.0,2000,14503,126.9144293,37.5796748,34.119798,7999.166666666667,7999.166666666667
0,1,20170116,8,2.0,1.0,0.0,방화의심,일반업무,Y,-8.9,1.0,20.0,49.0,1989,5498,126.9537777,37.4832952,34.119798,6384.75,6384.75
0,1,20170116,9,2.0,2.0,0.0,미상,단독주택,N,-8.2,1.7,20.0,47.0,1826,949,126.9373041,37.4687455,34.119798,8131.916666666667,8131.916666666667
0,1,20170116,10,3.0,0.0,0.0,부주의,판매시설,Y,-5.2,1.8,20.0,34.0,1824,253,126.9379106,37.486099,34.119798,2953.25,2953.25
0,1,20170116,11,5.0,3.0,0.0,전기적 요인,공동주택,N,-2.0,2.4,70.0,31.0,1884,70,127.019075,37.5129501,34.119798,14736.083333333334,14736.083333333334
0,1,20170116,11,3.0,3.0,0.0,부주의,단독주택,N,-2.0,2.4,70.0,31.0,1884,203,127.1043619,37.5472641,34.119798,1751.0,1751.0
1,1,20170116,13,3.0,1.0,0.0,부주의,공동주택,N,0.7,1.7,50.0,24.0,1799,303,127.0494424,37.5257786,34.119798,7616.0,7616.0
0,1,20170116,15,4.0,1.0,0.0,부주의,음식점,N,3.0,0.9,360.0,17.0,1999,259,127.0398177,37.5867768,34.119798,915.4545454545456,915.4545454545456
0,1,20170116,15,5.0,5.0,0.0,부주의,단독주택,N,3.0,0.9,360.0,17.0,1999,7690,127.1329864,37.5543771,34.119798,2164.4166666666665,2164.4166666666665
0,1,20170116,16,1.0,1.0,0.0,부주의,공동주택,N,3.0,1.7,50.0,18.0,2000,77,127.1477497,37.4954443,34.119798,237000.8333333333,237000.8333333333
0,1,20170116,18,4.0,2.0,0.0,부주의,공동주택,N,0.0,2.1,270.0,25.0,2000,9,126.839956,37.5349015,34.119798,691.5,691.5
0,1,20170116,19,4.0,4.0,0.0,전기적 요인,공동주택,N,-1.2,1.4,250.0,30.0,1905,30,126.9702235,37.470393,34.119798,3076.583333333333,3076.583333333333
0,1,20170116,20,1.0,1.0,0.0,전기적 요인,음식점,N,-2.2,2.0,270.0,50.0,1911,49,127.0862175,37.5381739,34.119798,7131.833333333333,7131.833333333333
0,1,20170116,23,2.0,1.0,0.0,부주의,일상서비스,N,-4.0,0.2,0.0,46.0,1900,11,126.9900639,37.5727225,34.119798,3891.0833333333335,3891.0833333333335
0,1,20170117,1,0.0,0.0,0.0,전기적 요인,작업장,N,-5.0,1.3,20.0,45.0,1779,8937,126.9001397,37.5190045,33.627738,17982.5,17982.5
0,1,20170117,1,7.0,5.0,0.0,방화,판매시설,N,-5.0,1.3,20.0,45.0,1779,2269,127.1213865,37.5371369,33.627738,1510.5,1510.5
0,1,20170117,1,3.0,2.0,0.0,부주의,음식점,Y,-5.0,1.3,20.0,45.0,1779,1,127.1438027,37.4898814,33.627738,54936.833333333336,54936.833333333336
0,1,20170117,2,1.0,1.0,0.0,미상,일상서비스,N,-5.2,0.7,20.0,46.0,1815,18976,127.0755936,37.5718927,33.627738,2487.0,2487.0
0,1,20170117,5,2.0,2.0,0.0,부주의,공동주택,Y,-6.3,0.9,20.0,54.0,1647,40,126.8425352,37.5649303,33.627738,86857.5,86857.5
0,1,20170117,10,5.0,3.0,0.0,전기적 요인,단독주택,N,-3.9,1.0,20.0,41.0,1445,106,126.9548799,37.505423,33.627738,17373.833333333332,17373.833333333332
0,1,20170117,12,5.0,1.0,0.0,부주의,단독주택,N,0.0,1.4,360.0,32.0,1377,100,127.0217353,37.5515433,33.627738,1354.1666666666667,1354.1666666666667
0,1,20170117,13,1.0,1.0,0.0,부주의,일반업무,Y,2.2,2.3,180.0,28.0,1772,9949,126.9687702,37.5314811,33.627738,17885.25,17885.25
0,1,20170117,13,5.0,2.0,0.0,전기적 요인,단독주택,N,2.2,2.3,180.0,28.0,1772,158,127.0314053,37.5628724,33.627738,2266.25,2266.25
0,1,20170117,13,4.0,1.0,0.0,부주의,단독주택,N,2.2,2.3,180.0,28.0,1772,647,127.0607304,37.5877346,33.627738,4206.583333333333,4206.583333333333
0,1,20170117,14,1.0,1.0,0.0,부주의,공동주택,Y,2.8,0.9,250.0,27.0,1222,3199,126.8556859,37.565221,33.627738,51529.333333333336,51529.333333333336
0,1,20170117,17,5.0,2.0,0.0,부주의,단독주택,N,2.2,1.0,270.0,32.0,1054,145,126.8528908,37.5234776,33.627738,29798.75,29798.75
0,1,20170117,18,3.0,1.0,0.0,부주의,음식점,N,0.8,1.2,270.0,35.0,1124,1540,127.0858017,37.5784573,33.627738,8018.666666666667,8018.666666666667
0,1,20170117,18,3.0,3.0,0.0,부주의,일반업무,N,0.8,1.2,270.0,35.0,1124,110,126.9392489,37.4718589,33.627738,8325.5,8325.5
0,1,20170117,19,4.0,2.0,0.0,부주의,일상서비스,N,-0.1,0.6,270.0,38.0,1131,990,127.0454345,37.5470125,33.627738,4338.666666666667,4338.666666666667
0,1,20170117,19,2.0,2.0,0.0,부주의,공동주택,Y,-0.1,0.6,270.0,38.0,1131,11,127.0623241,37.6446444,33.627738,57169.0,57169.0
0,1,20170117,22,6.0,1.0,0.0,전기적 요인,단독주택,N,-1.2,1.3,290.0,60.0,945,358,126.9037924,37.5795501,33.627738,11113.833333333334,11113.833333333334
0,1,20170117,22,6.0,1.0,0.0,부주의,단독주택,N,-1.2,1.3,290.0,60.0,945,20,126.8940288,37.4656255,33.627738,130.0,130.0
0,1,20170117,23,4.0,2.0,0.0,부주의,단독주택,N,-1.0,1.4,270.0,60.0,1057,108,127.0493535,37.5460066,33.627738,3943.0833333333335,3943.0833333333335
0,1,20170118,0,3.0,1.0,0.0,부주의,일상서비스,N,-0.7,1.4,250.0,62.0,990,93,127.0615127,37.5458939,32.688207000000006,8199.2,8199.2
0,1,20170118,7,1.0,1.0,0.0,부주의,공동주택,N,-2.8,0.8,250.0,73.0,490,515,126.8800129,37.5389833,32.688207000000006,52275.583333333336,52275.583333333336
0,1,20170118,9,4.0,1.0,0.0,부주의,공동주택,N,-2.5,1.1,20.0,68.0,475,324,127.0397874,37.6461739,32.688207000000006,3840.0,3840.0
0,1,20170118,11,4.0,4.0,0.0,부주의,단독주택,N,0.8,1.8,360.0,57.0,497,50,127.0881928,37.5324389,32.688207000000006,2689.6666666666665,2689.6666666666665
0,1,20170118,13,3.0,0.0,0.0,기계적 요인,일반업무,N,1.5,1.3,360.0,74.0,249,1421,126.898109,37.5352765,32.688207000000006,13119.75,13119.75
0,1,20170118,16,2.0,2.0,0.0,전기적 요인,공동주택,Y,2.5,2.4,270.0,64.0,371,51,127.1297858,37.5253866,32.688207000000006,2553.75,2553.75
0,1,20170118,18,5.0,2.0,0.0,부주의,일상서비스,N,1.0,1.9,340.0,67.0,354,8,127.1038079,37.5032674,32.688207000000006,7660.166666666667,7660.166666666667
0,1,20170118,18,1.0,1.0,0.0,기계적 요인,자동차시설,N,1.0,1.9,340.0,67.0,354,126,127.133194,37.5323204,32.688207000000006,5489.75,5489.75
0,1,20170118,20,3.0,3.0,0.0,부주의,기타건축물,N,-0.7,1.1,270.0,72.0,336,11,127.003814,37.5741194,32.688207000000006,2714.9166666666665,2714.9166666666665
0,1,20170118,20,2.0,2.0,0.0,전기적 요인,오락시설,N,-0.7,1.1,270.0,72.0,336,269,126.9358765,37.5575597,32.688207000000006,2085.5,2085.5
0,1,20170118,20,5.0,2.0,0.0,부주의,단독주택,N,-0.7,1.1,270.0,72.0,336,0,127.0778271,37.5830059,32.688207000000006,2933.333333333333,2933.333333333333
0,1,20170119,0,1.0,1.0,0.0,방화,기타주택,N,-1.9,2.1,290.0,75.0,310,53,127.0415908,37.6669527,36.416472000000006,3036.75,3036.75
0,1,20170119,0,0.0,0.0,0.0,방화,연구/학원,N,-1.9,2.1,290.0,75.0,310,5488,127.0396134,37.6706751,36.416472000000006,2213.9166666666665,2213.9166666666665
0,1,20170119,0,6.0,5.0,0.0,방화,자동차시설,N,-1.9,2.1,290.0,75.0,310,4885,127.0322371,37.662882,36.416472000000006,4699.166666666667,4699.166666666667
0,1,20170119,1,5.0,3.0,0.0,전기적 요인,단독주택,N,-2.6,1.2,50.0,75.0,352,8310,126.8388377,37.5354357,36.416472000000006,8776.833333333334,8776.833333333334
0,1,20170119,1,3.0,1.0,0.0,방화,기타주택,N,-2.6,1.2,50.0,75.0,352,5227,127.0288618,37.6163843,36.416472000000006,6102.916666666667,6102.916666666667
0,1,20170119,2,4.0,1.0,0.0,부주의,판매시설,Y,-3.4,0.8,50.0,75.0,358,34,126.8978289,37.4947744,36.416472000000006,4705.666666666667,4705.666666666667
0,1,20170119,2,4.0,2.0,0.0,전기적 요인,공동주택,N,-3.4,0.8,50.0,75.0,358,325,127.0223879,37.4893393,36.416472000000006,4610.75,4610.75
0,1,20170119,3,1.0,1.0,0.0,부주의,음식점,N,-3.7,0.4,0.0,76.0,338,110,127.0126244,37.5556733,36.416472000000006,1852.5833333333333,1852.5833333333333
0,1,20170119,3,4.0,2.0,0.0,부주의,일반업무,Y,-3.7,0.4,0.0,76.0,338,96,127.0152965,37.4861611,36.416472000000006,4556.0,4556.0
0,1,20170119,4,4.0,2.0,0.0,전기적 요인,음식점,N,-4.1,0.6,290.0,81.0,304,2741,127.0276083,37.5029501,36.416472000000006,19155.166666666668,19155.166666666668
0,1,20170119,8,0.0,0.0,0.0,전기적 요인,공장시설,N,-4.8,1.6,360.0,78.0,323,2559,126.9183996,37.6261941,36.416472000000006,5017.333333333333,5017.333333333333
0,1,20170119,11,2.0,2.0,0.0,부주의,단독주택,N,-1.2,2.7,290.0,60.0,370,104,127.0806709,37.6236536,36.416472000000006,2586.5,2586.5
0,1,20170119,13,2.0,2.0,0.0,부주의,단독주택,N,2.6,1.8,250.0,39.0,533,1388,126.9122512,37.6173584,36.416472000000006,3001.4166666666665,3001.4166666666665
0,1,20170119,14,5.0,2.0,0.0,부주의,단독주택,N,3.6,1.7,200.0,41.0,477,27,126.8265149,37.5337159,36.416472000000006,2097.75,2097.75
0,1,20170119,19,1.0,1.0,0.0,부주의,일반업무,Y,-0.4,1.4,270.0,48.0,848,1442,127.0558091,37.5195355,36.416472000000006,13555.75,13555.75
0,1,20170119,21,2.0,1.0,0.0,전기적 요인,음식점,N,-1.4,0.9,270.0,43.0,900,36,126.9201144,37.54869,36.416472000000006,1600.75,1600.75
0,1,20170119,22,2.0,2.0,0.0,부주의,단독주택,N,-1.6,1.4,250.0,45.0,965,20,126.9275457,37.5698141,36.416472000000006,1462.888888888889,1462.888888888889
0,1,20170120,0,5.0,2.0,0.0,전기적 요인,단독주택,N,-1.4,0.6,270.0,50.0,931,1071,126.9207028,37.4865136,41.958669,1646.8333333333333,1646.8333333333333
0,1,20170120,7,5.0,2.0,0.0,전기적 요인,단독주택,N,-4.0,3.3,290.0,93.0,159,127,127.0823628,37.5088667,41.958669,6638.166666666667,6638.166666666667
0,1,20170120,10,4.0,1.0,0.0,부주의,음식점,Y,-4.4,4.5,270.0,75.0,558,184,127.0361121,37.520414,41.958669,153670.83333333334,153670.83333333334
0,1,20170120,11,1.0,1.0,0.0,부주의,공동주택,N,-4.1,5.1,290.0,68.0,697,8,126.8572149,37.5606078,41.958669,23770.75,23770.75
0,1,20170120,11,3.0,2.0,0.0,전기적 요인,음식점,N,-4.1,5.1,290.0,68.0,697,732,126.8454931,37.5444425,41.958669,10496.0,10496.0
0,1,20170120,12,5.0,2.0,0.0,기계적 요인,단독주택,N,-4.5,5.7,270.0,68.0,772,128,126.8312217,37.5393221,41.958669,2948.833333333333,2948.833333333333
0,1,20170120,13,2.0,2.0,0.0,전기적 요인,일반업무,Y,-4.2,5.0,290.0,61.0,929,51,127.052169,37.5067478,41.958669,24303.416666666668,24303.416666666668
0,1,20170120,14,4.0,4.0,0.0,전기적 요인,음식점,N,-3.3,3.3,320.0,54.0,1023,47,127.0435169,37.5216934,41.958669,2841.75,2841.75
0,1,20170120,15,2.0,2.0,0.0,부주의,공동주택,Y,-2.6,3.7,270.0,52.0,1010,9756,126.937281,37.4837024,41.958669,134984.66666666666,134984.66666666666
0,1,20170120,17,4.0,2.0,0.0,방화,판매시설,N,-3.2,3.5,290.0,53.0,1293,317,127.0600413,37.6064537,41.958669,3071.1666666666665,3071.1666666666665
0,1,20170120,17,1.0,1.0,0.0,부주의,단독주택,N,-3.2,3.5,290.0,53.0,1293,11,127.1356526,37.5017266,41.958669,3139.333333333333,3139.333333333333
0,1,20170120,21,3.0,2.0,0.0,부주의,단독주택,N,-6.2,1.4,320.0,63.0,1174,92,127.1374182,37.5493559,41.958669,3346.1666666666665,3346.1666666666665
0,1,20170121,1,2.0,1.0,0.0,부주의,음식점,Y,-8.4,1.4,270.0,71.0,1162,110,127.1000465,37.6000433,49.45221300000001,25842.666666666668,25842.666666666668
0,1,20170121,6,3.0,1.0,0.0,전기적 요인,일반업무,Y,-9.9,2.7,20.0,78.0,990,440,127.0414096,37.5012534,49.45221300000001,300.2,300.2
0,1,20170121,8,3.0,1.0,0.0,미상,일반업무,N,-9.3,1.5,360.0,75.0,836,47139,126.8855487,37.4938645,49.45221300000001,2927.75,2927.75
1,1,20170121,9,4.0,1.0,0.0,부주의,음식점,Y,-8.3,1.9,20.0,72.0,810,2616,127.0330259,37.4960912,49.45221300000001,265731.0,265731.0
0,1,20170121,11,4.0,1.0,0.0,미상,음식점,N,-4.1,1.8,50.0,58.0,781,1314,126.9740697,37.5502265,49.45221300000001,5367.333333333333,5367.333333333333
0,1,20170121,13,4.0,1.0,0.0,전기적 요인,단독주택,N,-1.0,1.7,20.0,54.0,1113,216,127.024597,37.6153627,49.45221300000001,563.6666666666666,563.6666666666666
0,1,20170121,15,5.0,4.0,0.0,전기적 요인,단독주택,N,-2.0,2.4,50.0,79.0,217,103,127.1202434,37.5338697,49.45221300000001,784.4166666666666,784.4166666666666
0,1,20170121,17,8.0,3.0,0.0,전기적 요인,일반업무,N,-2.5,0.8,360.0,90.0,113,56,127.0406494,37.4787609,49.45221300000001,2974.1666666666665,2974.1666666666665
0,1,20170121,20,2.0,2.0,0.0,부주의,공동주택,N,-3.1,2.2,250.0,84.0,918,81,127.0495792,37.5062317,49.45221300000001,928.8571428571428,928.8571428571428
0,1,20170121,20,3.0,1.0,0.0,기계적 요인,일상서비스,Y,-3.1,2.2,250.0,84.0,918,461,127.0859099,37.6245375,49.45221300000001,1662.0833333333333,1662.0833333333333
1,1,20170121,23,3.0,2.0,0.0,전기적 요인,단독주택,N,-4.2,1.4,200.0,80.0,1415,13142,127.0062275,37.5878092,49.45221300000001,2502.6666666666665,2502.6666666666665
0,1,20170122,2,3.0,1.0,0.0,부주의,공동주택,N,-5.9,4.3,290.0,60.0,1204,280,126.9159862,37.4982622,54.36972900000001,4600.666666666667,4600.666666666667
0,1,20170122,5,3.0,2.0,0.0,부주의,공동주택,Y,-8.5,3.6,290.0,50.0,1483,388,126.8466251,37.4939501,54.36972900000001,105141.0,105141.0
0,1,20170122,8,3.0,1.0,0.0,미상,음식점,N,-9.6,2.6,290.0,54.0,1244,7750,127.003555,37.5820902,54.36972900000001,9139.25,9139.25
0,1,20170122,8,8.0,2.0,0.0,미상,노유자시설,Y,-9.6,2.6,290.0,54.0,1244,20762,127.1626908,37.5614513,54.36972900000001,858.0,858.0
0,1,20170122,9,3.0,1.0,0.0,전기적 요인,종교시설,N,-9.4,4.0,270.0,51.0,1500,25,126.984481,37.5185223,54.36972900000001,164321.58333333334,164321.58333333334
0,1,20170122,11,1.0,2.0,0.0,전기적 요인,일반업무,Y,-7.8,3.5,290.0,45.0,1665,461,127.0778512,37.5468058,54.36972900000001,9996.166666666666,9996.166666666666
0,1,20170122,12,5.0,1.0,0.0,전기적 요인,단독주택,N,-7.6,4.4,290.0,47.0,1593,9248,127.0656299,37.602871,54.36972900000001,2166.9166666666665,2166.9166666666665
0,1,20170122,13,2.0,2.0,0.0,기계적 요인,일반업무,Y,-6.1,3.8,270.0,45.0,1797,1066,126.8932021,37.526518,54.36972900000001,248730.66666666663,248730.66666666663
0,1,20170122,14,6.0,2.0,0.0,부주의,단독주택,N,-5.8,2.8,270.0,44.0,1747,23,126.8131386,37.5592,54.36972900000001,4080.0,4080.0
0,1,20170122,16,2.0,2.0,0.0,전기적 요인,단독주택,N,-5.3,4.3,290.0,39.0,1881,53,126.8524158,37.5484795,54.36972900000001,31594.75,31594.75
0,1,20170122,19,3.0,2.0,0.0,전기적 요인,일상서비스,N,-8.3,4.4,270.0,46.0,1427,24,126.8867744,37.4992804,54.36972900000001,7633.416666666667,7633.416666666667
0,1,20170122,22,3.0,2.0,0.0,부주의,판매시설,Y,-10.0,3.1,270.0,60.0,1052,353,126.9822362,37.4785109,54.36972900000001,8632.583333333334,8632.583333333334
0,1,20170122,22,2.0,2.0,0.0,기계적 요인,공동주택,Y,-10.0,3.1,270.0,60.0,1052,101,127.1020089,37.5422185,54.36972900000001,158441.83333333334,158441.83333333334
0,1,20170122,23,9.0,4.0,0.0,미상,기타주택,N,-10.4,1.9,320.0,63.0,990,5470,127.1157722,37.4682161,54.36972900000001,20718.166666666668,20718.166666666668
0,1,20170122,23,5.0,2.0,0.0,부주의,공동주택,Y,-10.4,1.9,320.0,63.0,990,482,127.0458682,37.5026869,54.36972900000001,16281.916666666666,16281.916666666666
0,1,20170123,1,5.0,1.0,0.0,부주의,음식점,N,-11.1,2.7,250.0,63.0,938,45,127.055587,37.6771756,51.62872199999999,8457.416666666666,8457.416666666666
1,1,20170123,2,2.0,2.0,0.0,부주의,단독주택,N,-10.9,2.1,250.0,62.0,969,19138,127.0891568,37.6441201,51.62872199999999,419.25,419.25
0,1,20170123,10,6.0,2.0,0.0,전기적 요인,의료시설,Y,-10.2,2.6,290.0,42.0,1162,80031,127.0250667,37.5251991,51.62872199999999,1496.1666666666667,1496.1666666666667
0,1,20170123,11,3.0,1.0,0.0,부주의,일상서비스,N,-8.6,1.6,290.0,39.0,1088,93,127.0127217,37.6024666,51.62872199999999,393.3333333333333,393.3333333333333
0,1,20170123,11,2.0,2.0,0.0,부주의,공동주택,Y,-8.6,1.6,290.0,39.0,1088,73,127.0507348,37.6485294,51.62872199999999,11146.833333333334,11146.833333333334
0,1,20170123,14,1.0,1.0,0.0,부주의,공동주택,Y,-5.7,3.4,270.0,36.0,1524,2480,126.9066894,37.528211,51.62872199999999,10138.333333333334,10138.333333333334
0,1,20170123,15,3.0,1.0,0.0,부주의,일상서비스,N,-4.8,3.6,270.0,35.0,1393,633,127.053763,37.5457763,51.62872199999999,349.3333333333333,349.3333333333333
0,1,20170123,16,3.0,1.0,0.0,기계적 요인,음식점,N,-4.3,3.1,270.0,35.0,1391,379,127.0871216,37.5843782,51.62872199999999,3349.25,3349.25
0,1,20170123,17,1.0,1.0,0.0,부주의,단독주택,N,-4.7,2.6,270.0,37.0,1543,88,127.0443831,37.5140596,51.62872199999999,3523.5,3523.5
0,1,20170123,18,3.0,3.0,0.0,전기적 요인,기타건축물,N,-6.1,2.0,250.0,43.0,1607,100,127.0970895,37.5418143,51.62872199999999,20578.08333333333,20578.08333333333
0,1,20170123,22,5.0,2.0,0.0,전기적 요인,판매시설,N,-8.2,3.4,320.0,43.0,2000,456,127.0389976,37.5700472,51.62872199999999,2055.833333333333,2055.833333333333
0,1,20170124,1,5.0,2.0,0.0,부주의,공동주택,Y,-10.0,2.4,290.0,60.0,1694,36,126.8407881,37.5080738,53.58514800000001,2870.6666666666665,2870.6666666666665
0,1,20170124,4,4.0,1.0,0.0,전기적 요인,일상서비스,N,-11.3,0.3,0.0,66.0,1433,6721,127.0546519,37.5877284,53.58514800000001,982.3333333333334,982.3333333333334
0,1,20170124,11,4.0,1.0,0.0,부주의,일상서비스,N,-6.0,2.8,320.0,36.0,1530,2574,127.0397495,37.5267661,53.58514800000001,24260.0,24260.0
0,1,20170124,13,9.0,5.0,0.0,전기적 요인,공동주택,Y,-4.1,2.8,290.0,31.0,1609,1323,127.1005103,37.464696,53.58514800000001,267042.0,267042.0
0,1,20170124,15,2.0,2.0,0.0,전기적 요인,운동시설,Y,-2.1,3.3,270.0,30.0,1971,2314,127.1292785,37.509399,53.58514800000001,269199.3333333333,269199.3333333333
0,1,20170124,16,1.0,1.0,0.0,미상,공동주택,N,-1.7,2.9,290.0,31.0,1854,270,127.1471593,37.4983642,53.58514800000001,3521.333333333333,3521.333333333333
1,1,20170124,17,3.0,0.0,0.0,부주의,음식점,N,-2.0,1.6,250.0,33.0,1862,1977,126.9042531,37.4983524,53.58514800000001,627.0,627.0
0,1,20170124,18,1.0,1.0,0.0,부주의,음식점,Y,-3.9,2.0,270.0,35.0,1929,2257,127.0726765,37.5725399,53.58514800000001,19111.166666666668,19111.166666666668
0,1,20170124,18,4.0,3.0,0.0,부주의,기타건축물,N,-3.9,2.0,270.0,35.0,1929,41848,126.8275809,37.5687798,53.58514800000001,15856.583333333334,15856.583333333334
0,1,20170124,20,1.0,1.0,0.0,기계적 요인,단독주택,N,-5.5,2.0,270.0,52.0,1146,300,126.9128063,37.6255887,53.58514800000001,2138.0,2138.0
0,1,20170124,23,5.0,2.0,0.0,부주의,일상서비스,N,-7.3,0.3,0.0,52.0,1831,240,126.9981433,37.528925,53.58514800000001,3741.5833333333335,3741.5833333333335
0,1,20170124,23,4.0,1.0,0.0,부주의,공동주택,N,-7.3,0.3,0.0,52.0,1831,430,126.943201,37.5111483,53.58514800000001,4500.75,4500.75
0,1,20170125,2,1.0,1.0,0.0,부주의,공동주택,N,-8.5,2.0,270.0,56.0,1712,33,127.1485278,37.5001968,50.066358,3345.583333333333,3345.583333333333
0,1,20170125,2,4.0,2.0,0.0,부주의,공동주택,Y,-8.5,2.0,270.0,56.0,1712,150,126.9078703,37.565272,50.066358,270.9166666666667,270.9166666666667
0,1,20170125,4,1.0,1.0,0.0,부주의,일반업무,N,-9.6,1.5,20.0,65.0,1234,33,127.1420506,37.5014996,50.066358,1671.3333333333333,1671.3333333333333
0,1,20170125,6,2.0,1.0,0.0,부주의,일상서비스,Y,-10.1,0.9,270.0,69.0,1317,1928,127.052063,37.5000718,50.066358,1510.4166666666667,1510.4166666666667
0,1,20170125,7,7.0,2.0,0.0,부주의,공동주택,Y,-10.2,0.9,320.0,71.0,1249,207,127.0168206,37.5467066,50.066358,2031.6666666666667,2031.6666666666667
0,1,20170125,10,1.0,1.0,0.0,미상,공동주택,N,-6.7,1.0,360.0,52.0,882,3920,126.9203635,37.5467898,50.066358,784.8333333333334,784.8333333333334
1,1,20170125,10,3.0,2.0,0.0,방화의심,단독주택,N,-6.7,1.0,360.0,52.0,882,22613,127.0862425,37.597906,50.066358,1370.75,1370.75
0,1,20170125,15,1.0,1.0,0.0,부주의,공동주택,N,0.0,3.0,320.0,32.0,1836,9522,127.0814957,37.6173249,50.066358,1725.5,1725.5
0,1,20170125,16,8.0,1.0,0.0,부주의,단독주택,N,0.1,2.9,290.0,30.0,1760,20,126.90947,37.4510653,50.066358,3765.8333333333335,3765.8333333333335
0,1,20170125,17,2.0,2.0,0.0,부주의,음식점,N,-0.4,1.9,270.0,34.0,1513,73,126.9245461,37.5620249,50.066358,5855.5,5855.5
